valid_time,sp,windspeed,t2m_f
2019-01-01,100843.19,3.988464419616885,41.13815000000001
2019-01-02,100699.44,4.170898502815071,41.62560800000008
2019-01-03,101204.25,2.7037677541091965,33.801368000000025
2019-01-04,100453.375,1.9396682025530887,36.353048000000015
2019-01-05,99954.06,2.0539945012171503,41.476190000000074
2019-01-06,99122.56,3.994861773662154,42.90440000000009
2019-01-07,100896.0,6.034359186117317,36.433796000000065
2019-01-08,101648.06,1.5233251298301094,28.98055400000005
2019-01-09,99557.06,0.591260999346947,39.14708000000009
2019-01-10,99168.0,5.27002334972375,36.876020000000054
2019-01-11,100044.19,5.852073105335104,29.679620000000067
2019-01-12,101535.5,4.765727039512729,24.215792000000068
2019-01-13,102086.56,1.3483625434037303,29.04386000000004
2019-01-14,101458.56,3.360147928707528,27.31229600000007
2019-01-15,100896.75,1.5088807317663282,27.74811200000007
2019-01-16,100829.875,1.016569946774929,29.56613000000001
2019-01-17,100753.94,3.1738485951908055,34.857806000000004
2019-01-18,101428.19,1.8539495208655952,27.483350000000087
2019-01-19,100729.44,2.0486256095783957,34.047680000000035
2019-01-20,100632.75,3.732968887272972,32.892800000000065
2019-01-21,99094.375,7.180536379521443,16.136420000000065
2019-01-22,101154.25,7.633495237373325,9.645944000000078
2019-01-23,102432.0,1.3543944773241288,22.359110000000033
2019-01-24,100532.125,3.156912038759608,38.209514000000084
2019-01-25,98861.44,5.35321515341196,38.76080000000005
2019-01-26,100707.19,3.288364739984549,31.61498000000006
2019-01-27,101176.5,1.767313157397669,30.77891599999999
2019-01-28,100201.69,2.7029331906422622,39.662906000000056
2019-01-29,100572.44,1.1867477991420183,25.784852000000022
2019-01-30,99736.56,2.134067403885562,37.312376000000015
2019-01-31,100618.375,7.816092488556686,10.226894000000051
2019-02-01,101628.25,3.5467542031792902,12.89746400000007
2019-02-02,101591.0,1.9480172295911495,18.20539400000006
2019-02-03,100658.94,4.629296750750728,30.007760000000065
2019-02-04,100731.875,2.6965233459637115,38.92172000000007
2019-02-05,100395.0,2.42323088628577,43.52689400000005
2019-02-06,100438.75,3.048253249982547,49.25408
2019-02-07,100839.625,3.389942004914261,38.36375600000008
2019-02-08,100712.19,1.557176014069778,40.26074000000007
2019-02-09,100669.81,5.696765605670307,39.429860000000005
2019-02-10,102654.94,3.1619113413753226,27.774914000000035
2019-02-11,101861.19,1.8674143188747725,31.798669999999994
2019-02-12,101509.81,1.7575834210142771,32.214614000000026
2019-02-13,100264.69,4.682694833402127,29.56877600000008
2019-02-14,99645.19,4.828955255511014,33.98360000000006
2019-02-15,100549.125,2.4704130411167524,37.90148000000007
2019-02-16,99190.69,2.958081578608,50.10242000000007
2019-02-17,100183.375,3.485634647319666,34.88450000000004
2019-02-18,100547.125,2.686358710578563,32.79518600000004
2019-02-19,100916.875,5.768200387261178,29.929784000000076
2019-02-20,102345.375,2.0219469782106647,30.484364000000017
2019-02-21,101475.25,2.723407504557078,27.722624000000064
2019-02-22,100549.69,2.8758747617448246,42.599264000000026
2019-02-23,101833.56,2.0728021653490476,38.181614000000025
2019-02-24,101470.375,1.6501819932110036,36.221108000000086
2019-02-25,98364.19,5.880586480509356,44.37625999999999
2019-02-26,100650.94,7.307249256941783,32.60539400000006
2019-02-27,101733.06,4.44923340403569,28.09792400000009
2019-02-28,100883.875,3.233905930048677,25.511180000000024
2019-03-01,101257.69,1.78331032216903,28.77161000000003
2019-03-02,101301.25,1.5149445173276204,32.63208800000009
2019-03-03,100522.5,2.073095916228639,37.488596000000086
2019-03-04,100242.0,2.1624089620575755,33.500606000000076
2019-03-05,100076.56,2.8310904024591657,29.681924000000084
2019-03-06,100216.625,3.3093973523075224,26.512592000000087
2019-03-07,101015.69,2.4468669791065256,22.15057999999999
2019-03-08,101423.625,2.462538213612328,26.39636600000008
2019-03-09,101231.81,2.035056833168393,33.549548
2019-03-10,101466.56,2.173360401487103,38.383592000000036
2019-03-11,100190.94,1.171660008139187,38.09591600000009
2019-03-12,100421.125,2.922155809930841,45.30272
2019-03-13,101319.75,3.2693186670232595,37.008716000000014
2019-03-14,101430.125,2.776012152524877,39.69761000000002
2019-03-15,100632.06,3.923628300779273,46.80410000000006
2019-03-16,99198.31,3.6535538872377344,61.19929400000002
2019-03-17,100655.06,4.157673846518412,40.34426000000008
2019-03-18,101004.25,3.010062694960231,37.892894000000055
2019-03-19,101407.75,1.4428554472111343,38.14865600000005
2019-03-20,101697.25,0.9054144393505338,39.534026000000075
2019-03-21,101390.19,3.770831482148415,43.51168400000008
2019-03-22,99719.94,4.928603128529092,42.552410000000044
2019-03-23,98584.0,5.753620047464518,42.33038000000001
2019-03-24,100603.94,5.503164057846319,41.602100000000085
2019-03-25,100535.69,3.181437397403081,53.07620000000001
2019-03-26,100628.375,1.4898339387467914,45.31694000000001
2019-03-27,101439.94,2.7458785881521446,41.11804400000002
2019-03-28,102059.125,3.52874613503466,38.54004800000007
2019-03-29,101213.125,3.3194522751238975,46.05881000000001
2019-03-30,100760.5,2.6416369717068786,53.105666
2019-03-31,100068.56,5.36443013036981,58.12442600000003
2019-04-01,99887.19,5.218475540772818,43.34837000000007
2019-04-02,101455.0,2.0469535362808924,40.47008000000001
2019-04-03,101134.44,2.6333292163039927,43.81435400000002
2019-04-04,100550.56,4.8714230476704135,57.82868600000008
2019-04-05,101710.625,3.2002268784296932,49.87655600000001
2019-04-06,101527.5,2.5230836629152926,36.79887200000002
2019-04-07,101034.44,2.483770241181257,58.11213200000007
2019-04-08,100857.19,3.1004634805110687,55.567256000000086
2019-04-09,99489.125,0.4974528127344165,62.07800000000007
2019-04-10,99162.875,1.542255200051069,45.66462800000007
2019-04-11,100329.81,3.4788434911483153,48.513920000000084
2019-04-12,101324.56,2.188351871945456,45.86324000000009
2019-04-13,100859.0,5.553464672663502,59.43578000000009
2019-04-14,100430.625,2.9813904817519896,64.997474
2019-04-15,99296.44,2.940009959351308,61.027879999999996
2019-04-16,99398.69,7.963822737926903,46.36621400000007
2019-04-17,100382.81,2.812642862608931,56.69312000000006
2019-04-18,100990.94,3.632770036179548,51.913220000000024
2019-04-19,100037.94,2.549698154399587,56.704784000000075
2019-04-20,99611.44,6.299311643055452,65.7329
2019-04-21,99878.19,5.150015118305269,58.735706000000064
2019-04-22,100675.0,1.5825464820567718,57.64917200000004
2019-04-23,100461.75,2.4847785489824386,58.27341199999999
2019-04-24,99819.81,3.269087941668899,63.38426
2019-04-25,99874.81,2.3725172002194888,62.08829600000006
2019-04-26,100196.56,2.462527497550064,56.50856600000005
2019-04-27,98366.56,4.1552115449070754,58.80349400000009
2019-04-28,99708.94,3.801355171059269,50.99673200000001
2019-04-29,100917.625,2.967058739276356,47.532074000000044
2019-04-30,101392.56,3.688723988599311,50.963900000000024
2019-05-01,101578.31,2.2302984955648335,55.41411200000008
2019-05-02,101335.25,2.5958094647655963,49.95703400000002
2019-05-03,100992.125,2.9728440960377487,57.688520000000054
2019-05-04,100427.44,0.5118338094229918,54.63770000000002
2019-05-05,99833.375,1.6963182520184883,62.65805000000006
2019-05-06,99943.0,3.287037768297421,52.833380000000076
2019-05-07,100661.19,2.7770534053454496,60.773000000000025
2019-05-08,100807.625,1.4737365311464086,63.14738000000001
2019-05-09,101141.0,2.0374639834078283,60.21667400000009
2019-05-10,101283.375,3.5368487748705526,53.83580000000005
2019-05-11,100188.69,3.674946512296136,69.74247200000005
2019-05-12,100360.19,1.0058981197625534,64.37678
2019-05-13,100114.56,4.52573000268528,43.90109600000009
2019-05-14,99900.75,3.2985820494158333,46.72896800000005
2019-05-15,99839.31,0.9890772510601182,48.321140000000085
2019-05-16,99826.375,1.105193607032184,61.71630800000006
2019-05-17,99939.625,0.6161723196222556,65.652494
2019-05-18,99611.375,2.352395491598545,69.40346000000008
2019-05-19,100468.94,2.9066789033040665,66.96050000000002
2019-05-20,100140.625,3.841866834138587,72.793814
2019-05-21,99496.31,2.7456505293679694,76.70494400000007
2019-05-22,100500.5,3.798433672404988,64.69250000000004
2019-05-23,101106.06,1.6446793701772993,66.28991000000005
2019-05-24,100048.875,3.909928209795066,68.509814
2019-05-25,100677.25,3.067862255962954,67.92710000000008
2019-05-26,100767.06,4.2282386764390605,62.98435400000009
2019-05-27,99987.25,2.3931094327047644,72.99698000000008
2019-05-28,100104.125,1.318214433364027,73.64591600000008
2019-05-29,99382.31,1.2169326314679394,65.98229
2019-05-30,99547.0,2.8044045940212285,57.016904
2019-05-31,99475.25,2.540253214972153,61.800674000000086
2019-06-01,99688.06,1.9072569109389776,73.12055000000007
2019-06-02,99721.81,2.7684107546116383,70.80422000000003
2019-06-03,99389.19,2.576315169768996,71.21642
2019-06-04,100387.81,3.2438672201827696,64.79159000000003
2019-06-05,100486.94,2.7775272615274273,67.47062000000008
2019-06-06,99604.75,3.2582800578649835,74.2262
2019-06-07,99821.81,1.5886580282778575,76.34350400000004
2019-06-08,100291.94,1.6453912407006768,73.34819600000003
2019-06-09,101110.44,2.8689620237274736,71.72441599999999
2019-06-10,101354.75,2.768332484310322,68.96651000000008
2019-06-11,100175.69,2.737002537941194,67.10158399999999
2019-06-12,100501.94,3.414311249343416,71.26232000000005
2019-06-13,100879.56,3.2107675908505007,65.80662800000007
2019-06-14,99634.0,0.768916112105057,63.512132000000065
2019-06-15,100370.19,2.8201748956374053,70.30585400000008
2019-06-16,100377.125,3.67405835873383,73.67689400000005
2019-06-17,99818.5,2.7424018510693613,72.21484400000004
2019-06-18,100376.375,1.1362210592602784,72.53981600000006
2019-06-19,100008.0,2.0402963534784693,67.055666
2019-06-20,99751.06,2.828598208413125,67.86600800000004
2019-06-21,98691.19,1.642465640426066,73.38104600000007
2019-06-22,99617.5,3.799580462997236,72.66241400000004
2019-06-23,100196.19,3.0306951180322215,73.85630000000006
2019-06-24,100018.06,2.5227535963057437,78.9334160000001
2019-06-25,99904.31,1.8822310737278487,77.59328000000005
2019-06-26,99955.69,2.2860883866526773,80.15225000000005
2019-06-27,100490.69,1.8227832559644608,80.96828000000005
2019-06-28,100809.06,0.4707554727842373,83.68939400000005
2019-06-29,100844.19,2.4480341348227848,81.61232000000004
2019-06-30,100075.125,3.732257259868174,76.50428000000002
2019-07-01,99837.56,3.4243370603228955,74.67479600000007
2019-07-02,100042.625,1.98537426159917,79.70554400000002
2019-07-03,99659.69,1.1239606156231063,79.98645200000007
2019-07-04,100044.0,1.247067658061387,81.78458000000009
2019-07-05,100755.06,2.6056617768142223,79.75036400000002
2019-07-06,100708.19,2.5280034571313577,79.16720000000001
2019-07-07,99971.75,1.541954329063543,76.352396
2019-07-08,100207.5,2.18821541495013,77.829404
2019-07-09,100385.625,2.054952729350787,74.90143400000002
2019-07-10,100525.19,1.06298782674963,81.42137600000001
2019-07-11,100343.125,2.029677712758015,83.83067600000003
2019-07-12,99865.06,3.5104593582516816,74.78015
2019-07-13,99789.19,2.976564448526512,79.37232800000005
2019-07-14,100109.0,2.2406909631729697,82.0364
2019-07-15,100298.31,3.394593406971424,81.71373200000001
2019-07-16,100523.31,1.8061379351595768,79.84724000000008
2019-07-17,100459.56,2.51635242018147,84.48393200000008
2019-07-18,100041.44,1.4740581801568755,80.349548
2019-07-19,100086.5,3.063543844333696,74.62832000000006
2019-07-20,99920.56,2.1996190011778136,87.58097600000005
2019-07-21,99907.69,4.148648889281063,89.29328000000005
2019-07-22,99792.56,1.7983362576111384,87.058904
2019-07-23,99672.625,1.9574957006367395,72.91706000000008
2019-07-24,100147.0,1.087223503126855,70.17670400000006
2019-07-25,100374.0,0.6307628387191262,78.28566800000004
2019-07-26,100951.75,0.5578472436819264,77.10913400000001
2019-07-27,101278.94,1.9189289278455517,80.17487600000001
2019-07-28,101019.44,3.1720550141718933,78.50408
2019-07-29,100552.56,2.8640640050086748,82.95134000000004
2019-07-30,100308.31,1.852180716344226,84.23189599999999
2019-07-31,100340.81,2.5143870569801514,82.516064
2019-08-01,100510.125,0.6807561147573603,73.02110000000006
2019-08-02,100662.44,0.9451444908408926,80.78275400000004
2019-08-03,100758.94,2.501516775841853,76.33317200000003
2019-08-04,100216.125,1.659488261607948,77.90993600000009
2019-08-05,100132.31,1.2388733121569593,79.40418800000003
2019-08-06,100277.69,1.8227531694311352,75.87294800000006
2019-08-07,99904.125,2.307540858549675,74.846732
2019-08-08,99749.69,2.5012846746797712,71.28582800000004
2019-08-09,99551.375,1.3629501711574346,75.33212000000009
2019-08-10,99657.31,2.082548310225962,76.72625600000008
2019-08-11,100034.44,3.619762870975829,73.11428600000002
2019-08-12,100404.5,1.941219483360184,75.13192400000008
2019-08-13,100048.81,2.377056358137905,78.08351000000008
2019-08-14,99715.56,1.5421998169212991,73.84719200000004
2019-08-15,100038.375,0.5463423312660395,74.83452800000002
2019-08-16,100424.25,2.4993876404777633,73.587146
2019-08-17,100447.5,2.486078991630268,75.14366000000003
2019-08-18,100324.69,1.9143276132769331,77.46751400000008
2019-08-19,100421.75,1.4701496180741775,76.18463600000005
2019-08-20,100372.06,2.2189880988192816,78.10939400000001
2019-08-21,100536.06,2.536650488738393,79.06208000000001
2019-08-22,100009.75,2.0857823301996428,76.39556000000009
2019-08-23,100061.81,1.1662796719573785,78.62097200000007
2019-08-24,100485.25,1.972539437751794,70.64303000000008
2019-08-25,101097.31,1.0051447603520909,68.81588600000006
2019-08-26,101216.94,1.978175387663551,68.37825200000005
2019-08-27,100901.81,1.2063870846684075,67.20650599999999
2019-08-28,100468.31,1.6250891369809413,67.881992
2019-08-29,99824.625,1.1563520550085256,69.61046
2019-08-30,100291.19,2.422870756275623,72.53443400000003
2019-08-31,100470.125,2.315121470181183,77.188892
2019-09-01,101275.81,1.8928844703010943,71.08116800000005
2019-09-02,101336.0,3.737473028124897,69.597734
2019-09-03,100321.81,1.6749414399838398,72.53015
2019-09-04,100490.94,2.970516532525731,71.78599400000004
2019-09-05,100134.5,0.8395711282062072,77.67800600000008
2019-09-06,100611.44,0.5348485716460588,66.18905600000001
2019-09-07,99805.75,4.495848677765479,59.27864000000004
2019-09-08,99971.56,2.4695455063748306,67.97258600000005
2019-09-09,100763.31,0.963798444497796,71.15750600000008
2019-09-10,101281.25,1.9905919450337903,68.08892000000009
2019-09-11,101358.81,3.305003092192431,71.15021600000007
2019-09-12,100563.625,1.9679151843209353,78.68030000000007
2019-09-13,101159.94,3.965947056074512,64.30940600000005
2019-09-14,101872.56,3.422576545622885,62.90650400000008
2019-09-15,101018.375,2.257051559954256,71.25326600000008
2019-09-16,100700.875,1.7841826126670557,72.19583600000004
2019-09-17,100532.375,0.4942914843880109,69.12899600000004
2019-09-18,100846.125,2.719366671516743,65.96218400000002
2019-09-19,101329.81,2.0490138748233258,60.614149999999995
2019-09-20,101355.94,1.4360847306464626,59.11322000000003
2019-09-21,101011.25,2.2675970654754485,67.59179600000007
2019-09-22,100975.06,1.6312647411310075,69.51484400000004
2019-09-23,100532.19,3.2675901009815727,75.65334800000004
2019-09-24,99578.5,3.766166627743495,79.14614000000009
2019-09-25,99946.875,3.467831886659127,66.59895200000007
2019-09-26,99911.31,2.0635420440836674,66.41801600000004
2019-09-27,99977.625,2.192761153090571,62.73802400000002
2019-09-28,100835.0,3.2593915264818634,63.94312400000007
2019-09-29,100647.875,2.124464694350763,73.86850400000004
2019-09-30,101362.625,3.993354710985859,64.60208600000004
2019-10-01,101226.25,2.6639193267728585,63.04454600000006
2019-10-02,100222.19,3.370970853354127,73.77710000000009
2019-10-03,100006.75,3.231417144874478,74.01704000000002
2019-10-04,100500.375,3.0777568969458913,55.160960000000046
2019-10-05,101253.19,3.3872583218321273,52.71782000000003
2019-10-06,101722.125,2.8329701305475585,50.38170800000002
2019-10-07,101196.0,4.324526103296956,67.34669000000008
2019-10-08,100816.19,2.5589708152645447,65.38618400000004
2019-10-09,101137.25,3.8151626248632073,57.77636
2019-10-10,101310.56,4.176038865625186,51.93253400000007
2019-10-11,101022.44,4.515098530447845,61.685654
2019-10-12,100692.25,3.742535250930492,58.67677400000008
2019-10-13,100299.5,1.6546054509178505,60.675566000000046
2019-10-14,100565.125,2.6210354816790087,57.45371000000006
2019-10-15,100320.5,2.670338900726852,61.455164000000046
2019-10-16,100742.44,2.571522661039382,53.84768000000004
2019-10-17,98221.44,6.096346394301246,59.22471200000001
2019-10-18,98749.625,6.6095145427220245,53.98610000000008
2019-10-19,100330.875,3.378837860224975,50.06420600000007
2019-10-20,100514.44,1.9399587070345723,51.668654000000004
2019-10-21,100446.94,2.768856873552378,53.05460000000001
2019-10-22,100757.0,2.146922004568496,55.358294000000015
2019-10-23,100070.25,3.82443656939362,57.98710400000008
2019-10-24,100741.56,3.4505140917950623,54.86126000000007
2019-10-25,101357.375,3.728838081063398,57.013825999999995
2019-10-26,100995.875,2.242901021200431,56.46297200000006
2019-10-27,101231.125,2.089051930064473,55.35258799999999
2019-10-28,99807.75,2.2541560811485537,59.58287600000002
2019-10-29,101270.875,2.769522270682446,56.584040000000016
2019-10-30,101320.94,1.5913882777634785,56.97977000000003
2019-10-31,100908.25,1.6337210303125562,60.20684600000004
2019-11-01,99265.25,7.497861149726895,69.15480800000005
2019-11-02,101121.44,3.4944203072268567,47.19545600000007
2019-11-03,100564.44,1.6297800696781926,47.33059999999999
2019-11-04,101041.25,2.5885808275473043,47.378480000000046
2019-11-05,101407.5,4.071934448384237,51.29600000000005
2019-11-06,100861.56,3.093485570153688,52.485800000000054
2019-11-07,101635.31,2.2252176342217767,45.94784000000003
2019-11-08,100530.56,3.8321766854769432,47.175674000000086
2019-11-09,101309.625,4.6385161462898985,32.45640800000009
2019-11-10,101089.75,2.159179222993154,36.13730000000008
2019-11-11,100511.25,2.417379677689779,45.40380800000006
2019-11-12,100134.375,2.277102191857724,50.611316000000045
2019-11-13,100665.25,5.694144245817042,29.400260000000003
2019-11-14,101791.44,2.0495232659501696,27.771854000000086
2019-11-15,101413.875,2.661031301053141,38.529680000000056
2019-11-16,100961.75,2.6057555248700366,42.29884400000003
2019-11-17,101962.25,3.583268965739798,31.755056000000014
2019-11-18,100914.5,4.521385531431896,37.970888
2019-11-19,99462.25,2.6052969502066348,40.387460000000075
2019-11-20,99932.5,1.4530520859290448,43.11073400000005
2019-11-21,100567.06,3.794584949049453,41.81180000000004
2019-11-22,100643.25,2.700873703062661,45.283496000000035
2019-11-23,100040.31,6.0455281089348825,42.11207599999999
2019-11-24,99961.125,2.246581674597503,39.80539400000006
2019-11-25,98690.375,5.981807527985249,41.32886000000002
2019-11-26,100031.06,2.1877616215766493,43.38143600000008
2019-11-27,100529.06,2.5337187445344047,47.65721000000006
2019-11-28,98980.94,3.5405196688182654,52.897910000000046
2019-11-29,100716.69,5.819873630676159,39.98501600000003
2019-11-30,100929.25,3.2258629006110504,35.46446000000005
2019-12-01,100503.625,1.9226531459318803,34.54403000000006
2019-12-02,99149.0,5.538448959813388,34.40847200000006
2019-12-03,98935.125,5.735126792229273,33.49803200000002
2019-12-04,99018.31,4.665556500398392,31.90051400000009
2019-12-05,98830.875,2.5919457408300985,36.51344600000002
2019-12-06,100287.69,4.319531082860381,35.53764800000006
2019-12-07,100392.44,4.618096579359029,44.520494000000085
2019-12-08,101901.25,3.0451685732498195,31.52411600000007
2019-12-09,101743.69,2.7277054001630168,35.72771000000007
2019-12-10,99752.0,4.280670995010172,49.914896
2019-12-11,100232.125,4.135037964189052,50.44136000000002
2019-12-12,101558.125,4.663094983347575,32.56736000000001
2019-12-13,102665.25,2.0970954173259977,29.213690000000078
2019-12-14,100863.125,3.0981375193559737,42.148760000000074
2019-12-15,97812.375,4.904397309194346,48.71530400000006
2019-12-16,100515.25,4.5990858322585195,38.81364800000004
2019-12-17,101105.125,0.5286135280964985,33.26576000000007
2019-12-18,99391.25,3.0394505841857224,32.367650000000005
2019-12-19,100130.94,4.70362430852964,28.285124000000064
2019-12-20,101740.375,4.196248152046737,20.807420000000015
2019-12-21,102400.375,2.6227250005909526,27.03398000000003
2019-12-22,102013.69,1.70772070628997,28.75951400000008
2019-12-23,101102.75,3.646314413949879,36.66572600000006
2019-12-24,100328.625,4.238830120623961,45.30097400000001
2019-12-25,101006.625,3.226422569179756,35.64816800000004
2019-12-26,100964.75,1.321424038806558,33.15956000000002
2019-12-27,101654.44,2.415026363343091,40.67155400000006
2019-12-28,100847.56,2.7583585773091213,45.929390000000055
2019-12-29,101168.19,2.5051790477765454,39.415928000000086
2019-12-30,100779.0,2.326869310557365,37.350824000000046
